t;h0;g;dt;r;cd;m;Density;rf;F_cw;F_g;F_a;F_res;a;v;h
39.16000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;133.61444;0.75705
39.17000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;133.58183;0.75705
39.18000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;133.54921;0.75705
39.19000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;133.51660;0.75705
39.20000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;133.48399;0.75705
39.21000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;133.45138;0.75705
39.22000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;133.41877;0.75705
39.23000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;133.38616;0.75705
39.24000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;133.35355;0.75705
39.25000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;133.32093;0.75705
39.26000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;133.28832;0.75705
39.27000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;133.25571;0.75705
39.28000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;133.22310;0.75705
39.29000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;133.19049;0.75705
39.30000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;133.15788;0.75705
39.31000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;133.12527;0.75705
39.32000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;133.09265;0.75705
39.33000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;133.06004;0.75705
39.34000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;133.02743;0.75705
39.35000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;132.99482;0.75705
39.36000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;132.96221;0.75705
39.37000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;132.92960;0.75705
39.38000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;132.89699;0.75705
39.39000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;132.86437;0.75705
39.40000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;132.83176;0.75705
39.41000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;132.79915;0.75705
39.42000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;132.76654;0.75705
39.43000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;132.73393;0.75705
39.44000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;132.70132;0.75705
39.45000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;132.66871;0.75705
39.46000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;132.63609;0.75705
39.47000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;132.60348;0.75705
39.48000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;132.57087;0.75705
39.49000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;132.53826;0.75705
39.50000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;132.50565;0.75705
39.51000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;132.47304;0.75705
39.52000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;132.44043;0.75705
39.53000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;132.40781;0.75705
39.54000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;132.37520;0.75705
39.55000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;132.34259;0.75705
39.56000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;132.30998;0.75705
39.57000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;132.27737;0.75705
39.58000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;132.24476;0.75705
39.59000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;132.21214;0.75705
39.60000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;132.17953;0.75705
39.61000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;132.14692;0.75705
39.62000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;132.11431;0.75705
39.63000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;132.08170;0.75705
39.64000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;132.04909;0.75705
39.65000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;132.01648;0.75705
39.66000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;131.98386;0.75705
39.67000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;131.95125;0.75705
39.68000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;131.91864;0.75705
39.69000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;131.88603;0.75705
39.70000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;131.85342;0.75705
39.71000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;131.82081;0.75705
39.72000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;131.78820;0.75705
39.73000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;131.75558;0.75705
39.74000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;131.72297;0.75705
39.75000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;131.69036;0.75705
39.76000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;131.65775;0.75705
39.77000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;131.62514;0.75705
39.78000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;131.59253;0.75705
39.79000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;131.55992;0.75705
39.80000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;131.52730;0.75705
39.81000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;131.49469;0.75705
39.82000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;131.46208;0.75705
39.83000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;131.42947;0.75705
39.84000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;131.39686;0.75705
39.85000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;131.36425;0.75705
39.86000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;131.33164;0.75705
39.87000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;131.29902;0.75705
39.88000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;131.26641;0.75705
39.89000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;131.23380;0.75705
39.90000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;131.20119;0.75705
39.91000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;131.16858;0.75705
39.92000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;131.13597;0.75705
39.93000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;131.10336;0.75705
39.94000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;131.07074;0.75705
39.95000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;131.03813;0.75705
39.96000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;131.00552;0.75705
39.97000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;130.97291;0.75705
39.98000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;130.94030;0.75705
39.99000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;130.90769;0.75705
40.00000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;130.87507;0.75705
40.01000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;130.84246;0.75705
40.02000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;130.80985;0.75705
40.03000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;130.77724;0.75705
40.04000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;130.74463;0.75705
40.05000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;130.71202;0.75705
40.06000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;130.67941;0.75705
40.07000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;130.64679;0.75705
40.08000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;130.61418;0.75705
40.09000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;130.58157;0.75705
40.10000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;130.54896;0.75705
40.11000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;130.51635;0.75705
40.12000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;130.48374;0.75705
40.13000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;130.45113;0.75705
40.14000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;130.41851;0.75705
40.15000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;130.38590;0.75705
40.16000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;130.35329;0.75705
40.17000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;130.32068;0.75705
40.18000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;130.28807;0.75705
40.19000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;130.25546;0.75705
40.20000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;130.22285;0.75705
40.21000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;130.19023;0.75705
40.22000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;130.15762;0.75705
40.23000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;130.12501;0.75705
40.24000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;130.09240;0.75705
40.25000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;130.05979;0.75705
40.26000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;130.02718;0.75705
40.27000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;129.99457;0.75705
40.28000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;129.96195;0.75705
40.29000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;129.92934;0.75705
40.30000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;129.89673;0.75705
40.31000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;129.86412;0.75705
40.32000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;129.83151;0.75705
40.33000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;129.79890;0.75705
40.34000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;129.76629;0.75705
40.35000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;129.73367;0.75705
40.36000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;129.70106;0.75705
40.37000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;129.66845;0.75705
40.38000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;129.63584;0.75705
40.39000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;129.60323;0.75705
40.40000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;129.57062;0.75705
40.41000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;129.53800;0.75705
40.42000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;129.50539;0.75705
40.43000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;129.47278;0.75705
40.44000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;129.44017;0.75705
40.45000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;129.40756;0.75705
40.46000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;129.37495;0.75705
40.47000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;129.34234;0.75705
40.48000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;129.30972;0.75705
40.49000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;129.27711;0.75705
40.50000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;129.24450;0.75705
40.51000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;129.21189;0.75705
40.52000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;129.17928;0.75705
40.53000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;129.14667;0.75705
40.54000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;129.11406;0.75705
40.55000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;129.08144;0.75705
40.56000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;129.04883;0.75705
40.57000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;129.01622;0.75705
40.58000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;128.98361;0.75705
40.59000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;128.95100;0.75705
40.60000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;128.91839;0.75705
40.61000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;128.88578;0.75705
40.62000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;128.85316;0.75705
40.63000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;128.82055;0.75705
40.64000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;128.78794;0.75705
40.65000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40215;1.22498;0.37095;-3.94505;3.94505;0.00000;0.00000;0.00000;-3.26115;128.75533;0.75705
