t;h0;g;dt;r;cd;m;Density;rf;F_cw;F_g;F_a;F_res;a;v;h
88.29000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;17.67633;0.75705
88.30000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;17.64345;0.75705
88.31000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;17.61057;0.75705
88.32000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;17.57769;0.75705
88.33000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;17.54481;0.75705
88.34000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;17.51193;0.75705
88.35000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;17.47905;0.75705
88.36000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;17.44617;0.75705
88.37000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;17.41329;0.75705
88.38000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;17.38041;0.75705
88.39000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;17.34752;0.75705
88.40000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;17.31464;0.75705
88.41000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;17.28176;0.75705
88.42000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;17.24888;0.75705
88.43000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;17.21600;0.75705
88.44000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;17.18312;0.75705
88.45000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;17.15024;0.75705
88.46000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;17.11736;0.75705
88.47000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;17.08448;0.75705
88.48000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;17.05160;0.75705
88.49000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;17.01872;0.75705
88.50000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;16.98584;0.75705
88.51000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;16.95296;0.75705
88.52000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;16.92008;0.75705
88.53000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;16.88720;0.75705
88.54000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;16.85432;0.75705
88.55000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;16.82144;0.75705
88.56000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;16.78856;0.75705
88.57000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;16.75568;0.75705
88.58000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;16.72280;0.75705
88.59000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;16.68992;0.75705
88.60000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;16.65703;0.75705
88.61000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;16.62415;0.75705
88.62000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;16.59127;0.75705
88.63000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;16.55839;0.75705
88.64000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;16.52551;0.75705
88.65000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;16.49263;0.75705
88.66000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;16.45975;0.75705
88.67000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;16.42687;0.75705
88.68000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;16.39399;0.75705
88.69000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;16.36111;0.75705
88.70000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;16.32823;0.75705
88.71000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;16.29535;0.75705
88.72000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;16.26247;0.75705
88.73000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;16.22959;0.75705
88.74000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;16.19671;0.75705
88.75000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;16.16383;0.75705
88.76000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;16.13095;0.75705
88.77000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;16.09807;0.75705
88.78000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;16.06519;0.75705
88.79000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;16.03231;0.75705
88.80000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;15.99943;0.75705
88.81000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;15.96655;0.75705
88.82000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;15.93366;0.75705
88.83000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;15.90078;0.75705
88.84000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;15.86790;0.75705
88.85000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;15.83502;0.75705
88.86000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;15.80214;0.75705
88.87000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;15.76926;0.75705
88.88000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;15.73638;0.75705
88.89000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;15.70350;0.75705
88.90000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;15.67062;0.75705
88.91000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;15.63774;0.75705
88.92000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;15.60486;0.75705
88.93000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;15.57198;0.75705
88.94000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;15.53910;0.75705
88.95000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;15.50622;0.75705
88.96000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;15.47334;0.75705
88.97000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;15.44046;0.75705
88.98000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;15.40758;0.75705
88.99000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;15.37470;0.75705
89.00000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;15.34182;0.75705
89.01000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;15.30894;0.75705
89.02000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;15.27606;0.75705
89.03000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;15.24318;0.75705
89.04000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;15.21029;0.75705
89.05000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;15.17741;0.75705
89.06000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;15.14453;0.75705
89.07000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;15.11165;0.75705
89.08000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;15.07877;0.75705
89.09000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;15.04589;0.75705
89.10000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;15.01301;0.75705
89.11000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;14.98013;0.75705
89.12000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;14.94725;0.75705
89.13000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;14.91437;0.75705
89.14000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;14.88149;0.75705
89.15000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;14.84861;0.75705
89.16000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;14.81573;0.75705
89.17000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;14.78285;0.75705
89.18000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;14.74997;0.75705
89.19000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;14.71709;0.75705
89.20000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;14.68421;0.75705
89.21000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;14.65133;0.75705
89.22000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;14.61845;0.75705
89.23000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;14.58557;0.75705
89.24000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;14.55269;0.75705
89.25000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;14.51981;0.75705
89.26000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;14.48692;0.75705
89.27000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;14.45404;0.75705
89.28000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;14.42116;0.75705
89.29000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;14.38828;0.75705
89.30000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;14.35540;0.75705
89.31000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;14.32252;0.75705
89.32000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;14.28964;0.75705
89.33000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;14.25676;0.75705
89.34000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;14.22388;0.75705
89.35000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;14.19100;0.75705
89.36000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;14.15812;0.75705
89.37000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;14.12524;0.75705
89.38000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;14.09236;0.75705
89.39000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;14.05948;0.75705
89.40000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;14.02660;0.75705
89.41000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;13.99372;0.75705
89.42000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;13.96084;0.75705
89.43000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;13.92796;0.75705
89.44000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;13.89508;0.75705
89.45000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;13.86220;0.75705
89.46000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;13.82932;0.75705
89.47000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;13.79644;0.75705
89.48000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;13.76355;0.75705
89.49000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;13.73067;0.75705
89.50000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;13.69779;0.75705
89.51000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;13.66491;0.75705
89.52000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;13.63203;0.75705
89.53000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;13.59915;0.75705
89.54000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;13.56627;0.75705
89.55000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;13.53339;0.75705
89.56000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;13.50051;0.75705
89.57000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;13.46763;0.75705
89.58000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;13.43475;0.75705
89.59000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;13.40187;0.75705
89.60000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;13.36899;0.75705
89.61000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;13.33611;0.75705
89.62000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;13.30323;0.75705
89.63000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;13.27035;0.75705
89.64000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;13.23747;0.75705
89.65000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;13.20459;0.75705
89.66000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;13.17171;0.75705
89.67000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;13.13883;0.75705
89.68000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;13.10595;0.75705
89.69000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;13.07306;0.75705
89.70000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;13.04018;0.75705
89.71000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;13.00730;0.75705
89.72000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;12.97442;0.75705
89.73000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;12.94154;0.75705
89.74000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;12.90866;0.75705
89.75000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;12.87578;0.75705
89.76000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;12.84290;0.75705
89.77000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;12.81002;0.75705
89.78000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;12.77714;0.75705
