t;h0;g;dt;r;cd;m;Density;rf;F_cw;F_g;F_a;F_res;a;v;h
45.42000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;98.63518;0.75705
45.43000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;98.60121;0.75705
45.44000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;98.56724;0.75705
45.45000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;98.53328;0.75705
45.46000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;98.49931;0.75705
45.47000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;98.46534;0.75705
45.48000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;98.43138;0.75705
45.49000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;98.39741;0.75705
45.50000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;98.36344;0.75705
45.51000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;98.32948;0.75705
45.52000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;98.29551;0.75705
45.53000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;98.26154;0.75705
45.54000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;98.22758;0.75705
45.55000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;98.19361;0.75705
45.56000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;98.15964;0.75705
45.57000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;98.12567;0.75705
45.58000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;98.09171;0.75705
45.59000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;98.05774;0.75705
45.60000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;98.02377;0.75705
45.61000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;97.98981;0.75705
45.62000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;97.95584;0.75705
45.63000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;97.92187;0.75705
45.64000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;97.88791;0.75705
45.65000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;97.85394;0.75705
45.66000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;97.81997;0.75705
45.67000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;97.78601;0.75705
45.68000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;97.75204;0.75705
45.69000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;97.71807;0.75705
45.70000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;97.68410;0.75705
45.71000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;97.65014;0.75705
45.72000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;97.61617;0.75705
45.73000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;97.58220;0.75705
45.74000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;97.54824;0.75705
45.75000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;97.51427;0.75705
45.76000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;97.48030;0.75705
45.77000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;97.44634;0.75705
45.78000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;97.41237;0.75705
45.79000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;97.37840;0.75705
45.80000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;97.34444;0.75705
45.81000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;97.31047;0.75705
45.82000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;97.27650;0.75705
45.83000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;97.24253;0.75705
45.84000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;97.20857;0.75705
45.85000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;97.17460;0.75705
45.86000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;97.14063;0.75705
45.87000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;97.10667;0.75705
45.88000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;97.07270;0.75705
45.89000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;97.03873;0.75705
45.90000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;97.00477;0.75705
45.91000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;96.97080;0.75705
45.92000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;96.93683;0.75705
45.93000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;96.90287;0.75705
45.94000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;96.86890;0.75705
45.95000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;96.83493;0.75705
45.96000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;96.80096;0.75705
45.97000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;96.76700;0.75705
45.98000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;96.73303;0.75705
45.99000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;96.69906;0.75705
46.00000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;96.66510;0.75705
46.01000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;96.63113;0.75705
46.02000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;96.59716;0.75705
46.03000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;96.56320;0.75705
46.04000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;96.52923;0.75705
46.05000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;96.49526;0.75705
46.06000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;96.46130;0.75705
46.07000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;96.42733;0.75705
46.08000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;96.39336;0.75705
46.09000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;96.35939;0.75705
46.10000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;96.32543;0.75705
46.11000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;96.29146;0.75705
46.12000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;96.25749;0.75705
46.13000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;96.22353;0.75705
46.14000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;96.18956;0.75705
46.15000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;96.15559;0.75705
46.16000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;96.12163;0.75705
46.17000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;96.08766;0.75705
46.18000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;96.05369;0.75705
46.19000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;96.01973;0.75705
46.20000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;95.98576;0.75705
46.21000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;95.95179;0.75705
46.22000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;95.91782;0.75705
46.23000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;95.88386;0.75705
46.24000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;95.84989;0.75705
46.25000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;95.81592;0.75705
46.26000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;95.78196;0.75705
46.27000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;95.74799;0.75705
46.28000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;95.71402;0.75705
46.29000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;95.68006;0.75705
46.30000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;95.64609;0.75705
46.31000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;95.61212;0.75705
46.32000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;95.57816;0.75705
46.33000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;95.54419;0.75705
46.34000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;95.51022;0.75705
46.35000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;95.47625;0.75705
46.36000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;95.44229;0.75705
46.37000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;95.40832;0.75705
46.38000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;95.37435;0.75705
46.39000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;95.34039;0.75705
46.40000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;95.30642;0.75705
46.41000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;95.27245;0.75705
46.42000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;95.23849;0.75705
46.43000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;95.20452;0.75705
46.44000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;95.17055;0.75705
46.45000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;95.13659;0.75705
46.46000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;95.10262;0.75705
46.47000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;95.06865;0.75705
46.48000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;95.03468;0.75705
46.49000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;95.00072;0.75705
46.50000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;94.96675;0.75705
46.51000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;94.93278;0.75705
46.52000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;94.89882;0.75705
46.53000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;94.86485;0.75705
46.54000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;94.83088;0.75705
46.55000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;94.79692;0.75705
46.56000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;94.76295;0.75705
46.57000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;94.72898;0.75705
46.58000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;94.69502;0.75705
46.59000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;94.66105;0.75705
46.60000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;94.62708;0.75705
46.61000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;94.59311;0.75705
46.62000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;94.55915;0.75705
46.63000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;94.52518;0.75705
46.64000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;94.49121;0.75705
46.65000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;94.45725;0.75705
46.66000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;94.42328;0.75705
46.67000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;94.38931;0.75705
46.68000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;94.35535;0.75705
46.69000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;94.32138;0.75705
46.70000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;94.28741;0.75705
46.71000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;94.25345;0.75705
46.72000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;94.21948;0.75705
46.73000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;94.18551;0.75705
46.74000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;94.15155;0.75705
46.75000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;94.11758;0.75705
46.76000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;94.08361;0.75705
46.77000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;94.04964;0.75705
46.78000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;94.01568;0.75705
46.79000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;93.98171;0.75705
46.80000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;93.94774;0.75705
46.81000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;93.91378;0.75705
46.82000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;93.87981;0.75705
46.83000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;93.84584;0.75705
46.84000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;93.81188;0.75705
46.85000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;93.77791;0.75705
46.86000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;93.74394;0.75705
46.87000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;93.70998;0.75705
46.88000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;93.67601;0.75705
46.89000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;93.64204;0.75705
46.90000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;93.60807;0.75705
46.91000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22499;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39669;93.57411;0.75705
